gene_id	gene_symbol	cluster
FBgn0033903	CG8323	2
FBgn0033904	CG18327	2
FBgn0033905	CG18324	2
FBgn0033906	ReepB	2
FBgn0033907	mRpS16	2
FBgn0033911	VGAT	2
FBgn0033912	RpS23	2
FBgn0033913	CG8468	2
FBgn0033915	Snrk	2
FBgn0033916	Usp20-33	2
FBgn0033917	SmydA-1	2
FBgn0033918	CG8531	2
FBgn0033919	CG8547	2
FBgn0033921	tej	2
FBgn0033924	CG8613	2
FBgn0033925	CG8617	2
FBgn0033926	Arc1	2
FBgn0033927	CR10102	2
FBgn0033928	Arc2	2
FBgn0033929	Tfb1	2
FBgn0033934	CG17385	2
FBgn0033935	Sin1	2
FBgn0033942	Cpr51A	2
FBgn0033945	CG12868	2
FBgn0033948	CG12863	2
FBgn0033949	Had2	1
FBgn0033951	CG10139	2
FBgn0033960	CG10151	2
FBgn0033961	ND-B15	2
FBgn0033968	hui	2
FBgn0033971	CG10209	2
FBgn0033972	Ciao1	2
FBgn0033973	HPS1	2
FBgn0033978	Cyp6a23	1
FBgn0033980	Cyp6a20	2
FBgn0033984	Lap1	2
FBgn0033987	ckn	2
FBgn0033988	pcs	2
FBgn0033989	CG7639	2
FBgn0033990	CG10265	2
FBgn0033993	CG8089	2
FBgn0033994	CG7544	2
FBgn0033995	GPHR	2
FBgn0033996	CG11807	2
FBgn0033997	Ir51a	2
FBgn0033998	row	2
FBgn0034000	CG11808	2
FBgn0034001	mRpL41	2
FBgn0034002	CG8079	2
FBgn0034005	ItgaPS4	2
FBgn0034008	CG8152	2
FBgn0034009	CG8155	2
FBgn0034013	unc-5	2
FBgn0034021	CG8180	2
FBgn0034022	CG12964	2
FBgn0034025	Pgant1	2
FBgn0034027	CG8187	2
FBgn0034029	eIF2Bgamma	2
FBgn0034030	CG8192	2
FBgn0034032	CG8195	2
FBgn0034033	CG8204	2
FBgn0034035	Gmppa	2
FBgn0034045	CG8249	2
FBgn0034046	tun	2
FBgn0034049	bdg	2
FBgn0034050	bug	2
FBgn0034051	Mlf	2
FBgn0034054	CG8366	2
FBgn0034057	CG8314	2
FBgn0034058	Pex11ab	2
FBgn0034059	Tmem208	2
FBgn0034060	Tmem131	2
FBgn0034061	Ufc1	2
FBgn0034062	CG8388	2
FBgn0034063	CG8389	2
FBgn0034065	Rrp42	2
FBgn0034066	EMC7	2
FBgn0034067	CG8399	2
FBgn0034068	casp	2
FBgn0034071	CG8405	2
FBgn0034072	Dg	2
FBgn0034073	Nol9	2
FBgn0034075	Asph	2
FBgn0034081	CG10731	2
FBgn0034083	lbk	2
FBgn0034084	CG8435	2
FBgn0034086	CG8441	2
FBgn0034087	clu	2
FBgn0034091	mrj	2
FBgn0034093	CG15706	2
FBgn0034094	Tsf3	2
FBgn0034095	CG15701	2
FBgn0034098	krimp	1
FBgn0034109	CG7747	2
FBgn0034110	Atg9	2
FBgn0034113	CG8060	2
FBgn0034114	CG4282	2
FBgn0034117	CG7997	2
FBgn0034118	Nup62	2
FBgn0034126	jtb	2
FBgn0034136	DAT	3
FBgn0034138	RpS15	2
FBgn0034140	Lst	3
FBgn0034141	Dolk	2
FBgn0034142	CG8306	2
FBgn0034143	CG8303	2
FBgn0034145	CG5065	2
FBgn0034158	RalGPS	2
FBgn0034162	CG6426	2
FBgn0034172	CG6665	2
FBgn0034175	ste24b	2
FBgn0034176	ste24a	2
FBgn0034177	AsnRS-m	2
FBgn0034179	CG6805	2
FBgn0034180	Ehbp1	2
FBgn0034181	Paip1	2
FBgn0034182	SmydA-7	2
FBgn0034184	CG9646	2
FBgn0034186	Gtf3c3	2
FBgn0034191	CG6984	2
FBgn0034194	CG15611	2
FBgn0034198	CG11400	1
FBgn0034199	Gbp1	2
FBgn0034210	Camp	2
FBgn0034214	CG6550	2
FBgn0034215	Mtap	2
FBgn0034217	Lhr	2
FBgn0034219	mthl4	2
FBgn0034223	Tes	2
FBgn0034224	insb	2
FBgn0034225	veil	3
FBgn0034230	CG4853	2
FBgn0034231	APC10	2
FBgn0034232	CG4866	2
FBgn0034237	eIF3b	2
FBgn0034240	MESR4	2
FBgn0034243	Ns2	2
FBgn0034245	UQCR-6.4	2
FBgn0034246	Dcr-2	2
FBgn0034248	CG14483	2
FBgn0034249	RhoGAP54D	2
FBgn0034253	CG10936	2
FBgn0034258	eIF3c	2
FBgn0034259	P32	2
FBgn0034261	HPS4	2
FBgn0034262	swi2	1
FBgn0034264	Dlish	2
FBgn0034265	Snx16	2
FBgn0034266	CG4975	2
FBgn0034267	CG4984	2
FBgn0034269	Hyccin	2
FBgn0034270	PIG-A	2
FBgn0034271	Vps50	2
FBgn0034277	OstDelta	2
FBgn0034281	CG14490	2
FBgn0034282	Mapmodulin	2
FBgn0034289	CG10910	1
FBgn0034290	CG5773	2
FBgn0034299	Dtymk	2
FBgn0034300	CG5098	2
FBgn0034304	CG5742	2
FBgn0034307	CG10914	2
FBgn0034308	Naus	2
FBgn0034310	Nup75	2
FBgn0034312	CG10916	2
FBgn0034313	CG5726	2
FBgn0034314	nopo	2
FBgn0034315	CG5721	2
FBgn0034335	GstE1	1
FBgn0034345	CG5174	2
FBgn0034346	PIG-O	2
FBgn0034351	rswl	2
FBgn0034354	GstE11	2
FBgn0034356	Pepck2	2
FBgn0034360	CG10927	2
FBgn0034361	mRpS28	2
FBgn0034362	CG5323	2
FBgn0034365	ctg	2
FBgn0034366	Atg7	2
FBgn0034368	zda	2
FBgn0034371	Ntan1	2
FBgn0034379	CG15073	2
FBgn0034380	Vps51	2
FBgn0034390	Hibadh	2
FBgn0034391	CG15080	2
FBgn0034392	MFS15	2
FBgn0034396	CG15097	2
FBgn0034398	CG15098	2
FBgn0034399	CG15083	2
FBgn0034400	CG15099	2
FBgn0034401	MetRS	2
FBgn0034402	CG15084	2
FBgn0034403	EB-SUN	2
FBgn0034405	Jheh2	2
FBgn0034406	Jheh3	3
FBgn0034407	DptB	2
FBgn0034408	sano	2
FBgn0034418	CG15118	2
FBgn0034419	CG15111	2
FBgn0034420	CG10737	2
FBgn0034422	CG7137	2
FBgn0034425	CG11906	2
FBgn0034430	mip40	2
FBgn0034432	Acadvl	2
FBgn0034433	EndoB	2
FBgn0034436	CG11961	2
FBgn0034438	CG9416	2
FBgn0034442	CG11257	2
FBgn0034443	cer	2
FBgn0034447	CG7744	2
FBgn0034451	Tbcb	2
FBgn0034452	Oseg6	2
FBgn0034455	CG11007	2
FBgn0034462	CG15905	2
FBgn0034468	Obp56a	2
FBgn0034470	Obp56d	3
FBgn0034476	Toll-7	2
FBgn0034479	CG8654	2
FBgn0034483	CG16894	2
FBgn0034488	Hacl	2
FBgn0034491	Hsl	2
FBgn0034493	CG8908	2
FBgn0034494	CG10444	2
FBgn0034495	CG11788	2
FBgn0034498	CG16868	2
FBgn0034500	CG11200	2
FBgn0034503	MED8	2
FBgn0034504	CG8929	2
FBgn0034512	Bbd	2
FBgn0034520	lms	2
FBgn0034521	Mgat1	2
FBgn0034523	Nnf1a	2
FBgn0034527	CG9945	2
FBgn0034528	CG11180	2
FBgn0034529	FAM21	2
FBgn0034530	Rcd6	2
FBgn0034532	CG13436	2
FBgn0034534	maf-S	2
FBgn0034535	CG11110	2
FBgn0034537	DMAP1	2
FBgn0034540	Lrt	2
FBgn0034542	Fem-1	2
FBgn0034543	galla-1	2
FBgn0034558	Cib2	2
FBgn0034564	CG9344	2
FBgn0034568	CG3216	2
FBgn0034569	dgt3	2
FBgn0034570	CG10543	2
FBgn0034572	CG9346	2
FBgn0034573	Sou	2
FBgn0034576	ND-B14.7	2
FBgn0034578	CG15653	2
FBgn0034579	mRpL54	2
FBgn0034583	CG10527	2
FBgn0034585	Rbpn-5	2
FBgn0034590	Magi	2
FBgn0034598	Isha	2
FBgn0034599	hng1	2
FBgn0034605	Ugt49C1	2
FBgn0034606	ASPP	2
FBgn0034611	MFS16	2
FBgn0034614	CG9752	2
FBgn0034617	Panx	2
FBgn0034618	Agl	2
FBgn0034626	bisc	2
FBgn0034627	eEFSec	2
FBgn0034628	Acox57D-p	2
FBgn0034629	Acox57D-d	2
FBgn0034631	TAF1C-like	2
FBgn0034634	CG10494	2
FBgn0034636	twz	2
FBgn0034638	CG10433	2
FBgn0034641	mahj	2
FBgn0034643	CG10321	2
FBgn0034644	Ip6k	2
FBgn0034645	ND-B12	2
FBgn0034646	Rae1	2
FBgn0034650	NC2alpha	2
FBgn0034654	eIF3k	2
FBgn0034657	LBR	2
FBgn0034661	tpr	2
FBgn0034674	CG9304	2
FBgn0034687	CG11475	2
FBgn0034688	CG11474	2
FBgn0034689	CG2921	2
FBgn0034691	Synj	2
FBgn0034693	flap	2
FBgn0034694	Plekhm1	2
FBgn0034697	GM130	2
FBgn0034703	CG3045	2
FBgn0034704	Fbxo42	2
FBgn0034705	CG11170	2
FBgn0034706	CG11275	2
FBgn0034707	MED16	2
FBgn0034708	Vps35	2
FBgn0034709	Swim	2
FBgn0034718	wdp	2
FBgn0034722	Rtf1	2
FBgn0034723	CG13506	2
FBgn0034724	babos	2
FBgn0034725	CG6044	2
FBgn0034726	PolE4	2
FBgn0034727	mRpS29	2
FBgn0034728	rad50	2
FBgn0034729	CG10344	2
FBgn0034734	CG4554	2
FBgn0034735	CG4610	2
FBgn0034742	CG4294	2
FBgn0034743	RpS16	2
FBgn0034744	Vps20	2
FBgn0034748	Alkbh8	2
FBgn0034750	CG3732	2
FBgn0034753	CG2852	2
FBgn0034756	Cyp6d2	1
FBgn0034761	CG4250	1
FBgn0034763	RYBP	2
FBgn0034785	CG3649	1
FBgn0034786	CG13531	2
FBgn0034791	EMC8-9	2
FBgn0034792	YME1L	2
FBgn0034793	asrij	2
FBgn0034795	MED23	2
FBgn0034796	CG3700	2
FBgn0034797	nahoda	2
FBgn0034800	CG3788	2
FBgn0034802	CNBP	2
FBgn0034803	CG9849	2
FBgn0034804	GrlHz	2
FBgn0034808	CG9896	2
FBgn0034814	CG9890	2
FBgn0034816	CG3085	2
FBgn0034817	Art7	2
FBgn0034819	CG9877	3
FBgn0034837	RpL22-like	2
FBgn0034849	CG3500	2
FBgn0034853	Ice1	2
FBgn0034854	Golgin245	2
FBgn0034858	eIF2Bdelta	2
FBgn0034859	CG3520	2
FBgn0034860	CG9812	2
FBgn0034876	wmd	2
FBgn0034877	levy	2
FBgn0034878	pita	2
FBgn0034879	Rrp4	2
FBgn0034880	ItgaPS5	2
FBgn0034893	mRpL43	2
FBgn0034894	sigmar	2
FBgn0034901	CG11300	3
FBgn0034902	CG5532	2
FBgn0034903	sona	2
FBgn0034908	CG5543	2
FBgn0034909	pippin	2
FBgn0034913	Snap29	2
FBgn0034914	CG5554	2
FBgn0034915	eIF6	2
FBgn0034918	Pym	2
FBgn0034919	NdufAF3	2
FBgn0034921	DCP1	2
FBgn0034923	Upf3	2
FBgn0034924	CG17658	2
FBgn0034925	CG5339	2
FBgn0034928	CG13562	2
FBgn0034931	CG2812	2
FBgn0034933	CG3735	2
FBgn0034936	Stoml2	2
FBgn0034937	fzr2	2
FBgn0034938	CG3803	2
FBgn0034939	thoc5	2
FBgn0034940	CG16787	2
FBgn0034945	CG10904	2
FBgn0034946	CG3065	2
FBgn0034948	PPP1R15	2
FBgn0034951	CG3860	2
FBgn0034956	CG4324	2
FBgn0034958	CG3907	2
FBgn0034959	Xxylt	2
FBgn0034961	CG3163	2
FBgn0034962	MAN1	2
FBgn0034963	Not11	2
FBgn0034964	IntS1	2
FBgn0034965	ppk29	2
FBgn0034968	RpL12	2
FBgn0034970	yki	2
FBgn0034971	Gpat4	2
FBgn0034972	CG10339	3
FBgn0034974	CG16786	2
FBgn0034975	enok	2
FBgn0034976	CG4049	2
FBgn0034982	Naa35	2
FBgn0034985	CG3328	2
FBgn0034986	mRpS17	2
FBgn0034988	cN-IIIB	2
FBgn0034989	CG3356	2
FBgn0034997	Asm	2
FBgn0034999	Fatp3	2
FBgn0035001	Slik	2
FBgn0035016	CG4612	2
FBgn0035020	CG13585	2
FBgn0035021	CG4622	2
FBgn0035022	CG11413	2
FBgn0035023	ITP	2
FBgn0035024	CG11414	2
FBgn0035025	uri	2
FBgn0035026	Fcp1	2
FBgn0035027	CG3511	2
FBgn0035028	Start1	2
FBgn0035032	ATPsynF	2
FBgn0035033	CG3548	2
FBgn0035035	Samtor	2
FBgn0035036	CG4707	2
FBgn0035039	Adck1	2
FBgn0035044	CG3663	2
FBgn0035046	ND-19	2
FBgn0035047	Pof	2
FBgn0035049	Mmp1	2
FBgn0035056	spz6	2
FBgn0035057	CG3880	2
FBgn0035059	CG3894	2
FBgn0035060	Eps-15	2
FBgn0035063	CG3594	2
FBgn0035064	TyrRS-m	2
FBgn0035065	CG3589	2
FBgn0035073	CG16896	2
FBgn0035076	Ance-5	1
FBgn0035078	Tpc2	3
FBgn0035082	CG2811	2
FBgn0035083	Tina-1	2
FBgn0035084	CG15861	2
FBgn0035085	CG3770	2
FBgn0035087	CG2765	2
FBgn0035088	CG3776	2
FBgn0035089	Phk-3	2
FBgn0035091	bez	2
FBgn0035099	CG6845	2
FBgn0035101	p130CAS	2
FBgn0035102	CG7049	2
FBgn0035103	Vdup1	2
FBgn0035104	CG13875	2
FBgn0035106	rno	2
FBgn0035107	mri	2
FBgn0035109	CG13876	2
FBgn0035110	thoc7	2
FBgn0035111	Dis3l2	2
FBgn0035113	pyx	2
FBgn0035120	wac	2
FBgn0035121	Tudor-SN	2
FBgn0035122	mRpL17	2
FBgn0035131	mthl9	2
FBgn0035132	mthl10	2
FBgn0035137	CG1233	2
FBgn0035140	BORCS6	2
FBgn0035141	Cypl	2
FBgn0035142	Hipk	2
FBgn0035145	MED14	2
FBgn0035146	CG13893	2
FBgn0035147	Gale	2
FBgn0035148	CG3402	2
FBgn0035149	MED30	2
FBgn0035150	Rev1	2
FBgn0035151	CG17129	2
FBgn0035152	CG3386	2
FBgn0035153	ebd1	2
FBgn0035155	RabX6	2
FBgn0035157	CG13894	2
FBgn0035158	CG13895	2
FBgn0035159	CG13896	2
FBgn0035160	hng3	2
FBgn0035162	Sf3b3	2
FBgn0035164	CG13901	2
FBgn0035165	CG13887	2
FBgn0035166	JMJD5	2
FBgn0035167	Gr61a	2
FBgn0035169	Dci	2
FBgn0035179	aln	2
FBgn0035181	CG9205	2
FBgn0035189	CG9119	1
FBgn0035193	CG9192	2
FBgn0035194	Psf1	2
FBgn0035196	Bfc	2
FBgn0035199	tfc	2
FBgn0035203	Acat2	2
FBgn0035204	Nt5a	2
FBgn0035205	Ctr9	2
FBgn0035206	sturkopf	2
FBgn0035207	Herc4	2
FBgn0035209	msd1	2
FBgn0035210	msd5	2
FBgn0035211	CG2211	2
FBgn0035213	indra	2
FBgn0035227	Iml1	2
FBgn0035228	CG12091	2
FBgn0035229	pns	2
FBgn0035231	Pcyt2	2
FBgn0035232	CG12099	2
FBgn0035233	Pex10	2
FBgn0035235	CG7879	2
FBgn0035236	Tmep	2
FBgn0035237	CG13917	2
FBgn0035238	CG12104	2
FBgn0035243	CG13926	2
FBgn0035244	ABCB7	2
FBgn0035246	CG13928	2
FBgn0035247	Mettl2	2
FBgn0035248	CG13919	2
FBgn0035249	CG17249	2
FBgn0035251	Vta1	2
FBgn0035252	CG7970	2
FBgn0035253	Srrm234	2
FBgn0035254	CG7974	2
FBgn0035262	CG18171	2
FBgn0035264	Oseg4	2
FBgn0035266	Gk2	2
FBgn0035267	CG13921	2
FBgn0035268	CG8001	2
FBgn0035270	CG13933	2
FBgn0035271	CG2021	2
FBgn0035272	mRpL46	2
FBgn0035283	CG12024	2
FBgn0035285	CG12025	2
FBgn0035286	CG13924	3
FBgn0035287	CG13937	2
FBgn0035294	Mfap1	2
FBgn0035295	Cnb	2
FBgn0035298	Scot	2
FBgn0035308	CG15822	2
FBgn0035309	CG15879	2
FBgn0035318	CG9018	2
FBgn0035321	CG1275	2
FBgn0035323	CG13807	2
FBgn0035333	CG1317	2
FBgn0035334	CG8993	2
FBgn0035335	mRpL23	2
FBgn0035336	CG9004	2
FBgn0035337	CG15877	2
FBgn0035346	CG1146	2
FBgn0035355	CG16985	2
FBgn0035356	CG16986	2
FBgn0035357	MEP-1	2
FBgn0035359	CG1143	2
FBgn0035370	Non2	2
FBgn0035371	AhcyL1	2
FBgn0035372	CG12093	2
FBgn0035374	mRpS35	2
FBgn0035375	Pgant6	2
FBgn0035379	spz5	1
FBgn0035380	CG9970	1
FBgn0035383	CPT2	2
FBgn0035388	CG2162	2
FBgn0035390	scramb2	2
FBgn0035392	CG1271	2
FBgn0035393	CG16753	2
FBgn0035397	PAN3	2
FBgn0035398	Cht7	2
FBgn0035400	CG11537	2
FBgn0035401	Alg2	2
FBgn0035402	Usp5	2
FBgn0035405	CG15812	2
FBgn0035407	Asciz	2
FBgn0035412	CG14957	3
FBgn0035414	CG14965	2
FBgn0035415	CG14966	2
FBgn0035420	hob	2
FBgn0035421	nSMase	2
FBgn0035422	RpL28	2
FBgn0035423	eIF1	2
FBgn0035424	Larp4B	2
FBgn0035425	CG17746	2
FBgn0035427	ckd	2
FBgn0035430	CG12009	2
FBgn0035431	CG14968	2
FBgn0035432	ZnT63C	2
FBgn0035434	Drsl5	2
FBgn0035435	PIG-C	2
FBgn0035437	Strip	2
FBgn0035438	Gtpx	2
FBgn0035439	CG14961	2
FBgn0035440	Ostm1	2
FBgn0035443	CG12010	2
FBgn0035444	CG12012	2
FBgn0035445	Ids	2
FBgn0035449	CG14971	2
FBgn0035452	CG10359	2
FBgn0035461	ntc	2
FBgn0035462	IntS10	2
FBgn0035464	PIG-B	2
FBgn0035469	Lamtor4	2
FBgn0035470	Ccz1	2
FBgn0035471	Tecr	2
FBgn0035473	mge	2
FBgn0035475	CG10866	2
FBgn0035480	CG14984	2
FBgn0035482	CG14985	2
FBgn0035483	Mul1	2
FBgn0035488	CG11593	2
FBgn0035497	CG14995	2
FBgn0035498	Fit1	2
FBgn0035499	Chd64	2
FBgn0035501	CG1299	2
FBgn0035510	Cpr64Aa	2
FBgn0035512	Cpr64Ac	2
FBgn0035513	Cpr64Ad	2
FBgn0035515	Sqor	2
FBgn0035517	CG1265	2
FBgn0035518	CG15011	2
FBgn0035519	CG1309	2
FBgn0035520	CG11586	2
FBgn0035522	CG1273	2
FBgn0035523	Ctl1	2
FBgn0035524	CG11583	2
FBgn0035526	CG1316	2
FBgn0035528	CG15012	2
FBgn0035529	Fdx2	2
FBgn0035532	CG15014	2
FBgn0035533	Cip4	2
FBgn0035534	mRpS6	2
FBgn0035537	CG11342	2
FBgn0035539	slow	2
FBgn0035540	Syx17	2
FBgn0035541	CG15019	2
FBgn0035542	TP53INP	2
FBgn0035551	CG7465	3
FBgn0035557	CG11353	2
FBgn0035558	CG11357	2
FBgn0035574	RhoGEF64C	2
FBgn0035578	CG13707	2
FBgn0035586	Fitm	2
FBgn0035588	Dhrs4	2
FBgn0035589	CHMP2B	2
FBgn0035590	Tcs5	2
FBgn0035591	CG4611	2
FBgn0035592	CG10674	2
FBgn0035593	Yod1	2
FBgn0035600	Cyt-c1	2
FBgn0035601	Uev1A	2
FBgn0035603	Pfdn4	2
FBgn0035608	blanks	2
FBgn0035612	frm	2
FBgn0035617	l(3)psg2	2
FBgn0035622	TM9SF3	2
FBgn0035624	Eaf6	2
FBgn0035625	Blimp-1	2
FBgn0035627	Sse	2
FBgn0035630	CG10576	2
FBgn0035631	Txl	2
FBgn0035632	Ppat-Dpck	2
FBgn0035636	Cralbp	2
FBgn0035639	kri	2
FBgn0035640	mad2	2
FBgn0035644	PolE2	2
FBgn0035665	Jon65Aiii	1
FBgn0035670	CG10472	2
FBgn0035674	CG13295	2
FBgn0035675	CG6610	2
FBgn0035678	CG10469	2
FBgn0035679	Galm2	2
FBgn0035688	fmt	2
FBgn0035689	CG7376	2
FBgn0035690	CG10274	2
FBgn0035691	CG7386	2
FBgn0035692	Sf3b6	2
FBgn0035696	Best2	2
FBgn0035699	CG13300	2
FBgn0035702	CG10147	2
FBgn0035703	Bulli	2
FBgn0035704	Vps8	2
FBgn0035710	SP1173	2
FBgn0035713	velo	2
FBgn0035714	Sbds	2
FBgn0035715	Ist1	2
FBgn0035720	CG10077	2
FBgn0035721	CG9948	2
FBgn0035722	Uqcc1	2
FBgn0035724	CG10064	2
FBgn0035725	Mis12	2
FBgn0035726	CG9953	2
FBgn0035737	Cpr65Ec	2
FBgn0035742	Acbp4	1
FBgn0035753	RpL18	2
FBgn0035754	MED4	2
FBgn0035755	CG14830	2
FBgn0035760	CG8607	2
FBgn0035761	RhoGEF4	2
FBgn0035762	Rint1	2
FBgn0035763	mrva	2
FBgn0035766	eco	2
FBgn0035767	Cln7	2
FBgn0035768	CG14834	2
FBgn0035769	CTCF	2
FBgn0035770	pst	2
FBgn0035771	Sec63	2
FBgn0035772	Sh3beta	2
FBgn0035777	CG8563	2
FBgn0035793	CG7546	2
FBgn0035802	Pura	2
FBgn0035805	Tmem70	2
FBgn0035807	CG7492	2
FBgn0035811	Mcad	2
FBgn0035812	CG7457	2
FBgn0035815	Snmp2	2
FBgn0035816	CG13685	2
FBgn0035817	CG7409	2
FBgn0035824	CG8281	2
FBgn0035825	Tmem43	2
FBgn0035827	Srp9	2
FBgn0035829	HP4	2
FBgn0035830	CG8209	2
FBgn0035831	Pop4	2
FBgn0035833	CG7565	2
FBgn0035838	ldbr	2
FBgn0035839	CG7550	2
FBgn0035842	Setx	2
FBgn0035844	CG13676	2
FBgn0035848	Uxs	2
FBgn0035849	ERR	2
FBgn0035850	Atg18a	2
FBgn0035851	MED24	2
FBgn0035853	UbcE2M	2
FBgn0035854	Dhps	2
FBgn0035856	CG13679	2
FBgn0035859	CG13678	2
FBgn0035865	CG7201	2
FBgn0035866	Arl5	2
FBgn0035867	CG13671	2
FBgn0035868	CG7194	2
FBgn0035871	BI-1	2
FBgn0035872	Cpsf6	2
FBgn0035876	Pex2	2
FBgn0035877	CG7083	2
FBgn0035878	CG7182	2
FBgn0035879	GAPcenA	2
FBgn0035880	Culd	2
FBgn0035886	Jon66Ci	1
FBgn0035890	CG13667	2
FBgn0035896	CG6983	2
FBgn0035900	ZC3H3	2
FBgn0035901	Pus7	2
FBgn0035902	CG6683	2
FBgn0035904	GstO3	2
FBgn0035906	GstO2	2
FBgn0035907	GstO1	2
FBgn0035909	ergic53	2
FBgn0035911	Ivd	2
FBgn0035916	GAPsec	2
FBgn0035918	Cdc6	2
FBgn0035923	CG6511	2
FBgn0035936	Tsp66E	2
FBgn0035942	ValRS-m	2
FBgn0035944	CG5021	2
FBgn0035945	CG5026	2
FBgn0035947	Srp68	2
FBgn0035951	CG5068	2
FBgn0035952	CG5280	2
FBgn0035953	CG5087	2
FBgn0035954	Doc3	2
FBgn0035956	Doc2	2
FBgn0035959	CG4911	2
FBgn0035960	CG4942	2
FBgn0035964	Dhpr	2
FBgn0035965	Use1	2
FBgn0035968	Slc45-1	2
FBgn0035978	Ugp	2
FBgn0035980	mRRF1	2
FBgn0035981	CG4452	2
FBgn0035983	CG4080	2
FBgn0035985	Cpr67B	2
FBgn0035986	CG4022	2
FBgn0035988	CG3982	2
FBgn0035989	Atat	2
FBgn0035993	Nf-YA	2
FBgn0035995	CG3529	2
FBgn0035996	CG3448	2
FBgn0035997	phol	2
FBgn0035998	CG3437	2
FBgn0035999	CG3552	2
FBgn0036000	CG3434	2
FBgn0036004	Jarid2	2
FBgn0036005	pall	2
FBgn0036007	path	2
FBgn0036008	CG3408	2
FBgn0036009	Or67a	2
FBgn0036018	CG3335	2
FBgn0036020	Cyp40	2
FBgn0036028	Mpped	2
FBgn0036030	Prps	2
FBgn0036032	CG16711	2
FBgn0036035	CG18178	2
FBgn0036036	CG14174	2
FBgn0036038	defl	2
FBgn0036039	Naa60	2
FBgn0036040	CG6749	2
FBgn0036043	Ae2	2
FBgn0036052	CG10809	2
FBgn0036053	iPLA2-VIA	2
FBgn0036058	CG6707	2
FBgn0036059	nudE	2
FBgn0036062	CG6685	2
FBgn0036063	CG6674	2
FBgn0036090	Cnep1r2	2
FBgn0036091	CG18628	2
FBgn0036096	CG8003	2
FBgn0036099	oya	2
FBgn0036101	NijA	2
FBgn0036104	CG6418	2
FBgn0036105	Blos4	2
FBgn0036107	galla-2	2
FBgn0036108	Cpr67Fa1	2
FBgn0036109	Cpr67Fa2	2
FBgn0036111	Aps	2
FBgn0036117	CG6321	2
FBgn0036118	Blos2	2
FBgn0036121	CG6310	2
FBgn0036124	Noc1	2
FBgn0036126	Irbp18	2
FBgn0036133	emei	2
FBgn0036134	FoxK	2
FBgn0036135	mRpL2	2
FBgn0036136	Ufd1	2
FBgn0036139	CG6216	2
FBgn0036141	wls	2
FBgn0036142	Adck5	2
FBgn0036147	Plod	2
FBgn0036150	Ir68a	2
FBgn0036152	Dyro	2
FBgn0036154	CG6168	2
FBgn0036155	CG6163	2
FBgn0036165	chrb	2
FBgn0036168	CG7512	2
FBgn0036173	CG7394	2
FBgn0036180	Duba	2
FBgn0036181	Muc68Ca	2
FBgn0036184	PCID2	2
FBgn0036186	CG6071	2
FBgn0036187	RIOK1	2
FBgn0036188	Polr3H	2
FBgn0036191	Sugb	2
FBgn0036192	Pldn	2
FBgn0036193	CG14135	2
FBgn0036194	Dph1	2
FBgn0036196	CG11658	2
FBgn0036198	crim	2
FBgn0036199	Bmcp	2
FBgn0036206	twy	2
FBgn0036207	CG10907	2
FBgn0036210	CG14130	2
FBgn0036211	CG5946	2
FBgn0036212	CG11597	2
FBgn0036213	RpL10Ab	2
FBgn0036237	PhLP2	2
FBgn0036239	Pop2	2
FBgn0036240	CG6928	2
FBgn0036242	CG6793	2
FBgn0036248	ssp	2
FBgn0036249	CG11560	2
FBgn0036254	CG5645	2
FBgn0036255	Atg12	2
FBgn0036257	RhoGAP68F	2
FBgn0036258	eIF3l	2
FBgn0036262	Miox	1
FBgn0036263	thoc6	2
FBgn0036264	CG11529	2
FBgn0036266	Tsen54	2
FBgn0036271	Pbgs	2
FBgn0036272	Sms	2
FBgn0036273	INPP5E	2
FBgn0036277	CG10418	2
FBgn0036279	Ncc69	2
FBgn0036285	toe	2
FBgn0036286	CG10616	2
FBgn0036287	CG10663	2
FBgn0036289	CG10657	2
FBgn0036290	Ar2	2
FBgn0036291	CG10681	2
FBgn0036292	CG10646	2
FBgn0036298	nst	2
FBgn0036299	Tsf2	2
FBgn0036300	Pmm2	2
FBgn0036301	CG4069	2
FBgn0036302	sowah	2
FBgn0036305	Ankrd11	2
FBgn0036306	CG10973	2
FBgn0036309	Hip1	2
FBgn0036314	Sf3a2	2
FBgn0036316	nebu	2
FBgn0036317	CG10948	2
FBgn0036318	Wbp2	2
FBgn0036319	Ent3	2
FBgn0036323	CG14118	2
FBgn0036330	CG11263	2
FBgn0036331	CR14117	2
FBgn0036332	Cul6	2
FBgn0036333	MICAL-like	2
FBgn0036334	CG11267	2
FBgn0036335	mRpL20	2
FBgn0036336	Icmt	2
FBgn0036337	Adk2	2
FBgn0036340	Srrm1	2
FBgn0036341	Syx13	2
FBgn0036342	CG11279	2
FBgn0036351	CG14107	2
FBgn0036353	CG10171	2
FBgn0036354	Poc1	2
FBgn0036356	CG10222	2
FBgn0036364	dokb	3
FBgn0036365	cmb	2
FBgn0036366	JMJD7	2
FBgn0036369	CG10089	2
FBgn0036372	Abp1	2
FBgn0036373	Tgi	2
FBgn0036374	Spt20	2
FBgn0036376	Liprin-beta	2
FBgn0036380	CG8757	2
FBgn0036382	CG13737	2
FBgn0036386	CG8833	2
FBgn0036395	CG17361	2
FBgn0036396	CG17359	2
FBgn0036397	Nprl3	2
FBgn0036398	upSET	2
FBgn0036402	CG6650	2
FBgn0036405	CG6833	2
FBgn0036406	CG13484	2
FBgn0036415	CG7768	2
